[2026-01-16T23:32:47.464Z] 
=== Starting validation for: boy.zip ===
[2026-01-16T23:32:47.465Z] ZIP file size: 1MB
[2026-01-16T23:32:47.768Z] Checking: assets/minecraft/lang/la_la.json (isDirectory: false)
[2026-01-16T23:32:47.768Z] Found assets folder content
[2026-01-16T23:32:47.768Z] Checking: assets/minecraft/lang/lb_lu.json (isDirectory: false)
[2026-01-16T23:32:47.768Z] Found assets folder content
[2026-01-16T23:32:47.769Z] Checking: assets/minecraft/lang/li_li.json (isDirectory: false)
[2026-01-16T23:32:47.769Z] Found assets folder content
[2026-01-16T23:32:47.769Z] Checking: assets/minecraft/lang/lmo.json (isDirectory: false)
[2026-01-16T23:32:47.769Z] Found assets folder content
[2026-01-16T23:32:47.769Z] Checking: assets/minecraft/lang/lo_la.json (isDirectory: false)
[2026-01-16T23:32:47.769Z] Found assets folder content
[2026-01-16T23:32:47.770Z] Checking: assets/minecraft/lang/lol_us.json (isDirectory: false)
[2026-01-16T23:32:47.770Z] Found assets folder content
[2026-01-16T23:32:47.770Z] Checking: assets/minecraft/lang/lt_lt.json (isDirectory: false)
[2026-01-16T23:32:47.770Z] Found assets folder content
[2026-01-16T23:32:47.770Z] Checking: assets/minecraft/lang/lv_lv.json (isDirectory: false)
[2026-01-16T23:32:47.770Z] Found assets folder content
[2026-01-16T23:32:47.771Z] Checking: assets/minecraft/lang/lzh.json (isDirectory: false)
[2026-01-16T23:32:47.771Z] Found assets folder content
[2026-01-16T23:32:47.771Z] Checking: assets/minecraft/lang/mk_mk.json (isDirectory: false)
[2026-01-16T23:32:47.771Z] Found assets folder content
[2026-01-16T23:32:47.771Z] Checking: assets/minecraft/lang/mn_mn.json (isDirectory: false)
[2026-01-16T23:32:47.771Z] Found assets folder content
[2026-01-16T23:32:47.772Z] Checking: assets/minecraft/lang/ms_my.json (isDirectory: false)
[2026-01-16T23:32:47.772Z] Found assets folder content
[2026-01-16T23:32:47.772Z] Checking: assets/minecraft/lang/mt_mt.json (isDirectory: false)
[2026-01-16T23:32:47.772Z] Found assets folder content
[2026-01-16T23:32:47.772Z] Checking: assets/minecraft/lang/nah.json (isDirectory: false)
[2026-01-16T23:32:47.772Z] Found assets folder content
[2026-01-16T23:32:47.772Z] Checking: assets/minecraft/lang/nds_de.json (isDirectory: false)
[2026-01-16T23:32:47.773Z] Found assets folder content
[2026-01-16T23:32:47.773Z] Checking: assets/minecraft/lang/nl_be.json (isDirectory: false)
[2026-01-16T23:32:47.773Z] Found assets folder content
[2026-01-16T23:32:47.773Z] Checking: assets/minecraft/lang/nl_nl.json (isDirectory: false)
[2026-01-16T23:32:47.773Z] Found assets folder content
[2026-01-16T23:32:47.774Z] Checking: assets/minecraft/lang/nn_no.json (isDirectory: false)
[2026-01-16T23:32:47.774Z] Found assets folder content
[2026-01-16T23:32:47.774Z] Checking: assets/minecraft/lang/no_no.json (isDirectory: false)
[2026-01-16T23:32:47.774Z] Found assets folder content
[2026-01-16T23:32:47.775Z] Checking: assets/minecraft/lang/oc_fr.json (isDirectory: false)
[2026-01-16T23:32:47.775Z] Found assets folder content
[2026-01-16T23:32:47.775Z] Checking: assets/minecraft/lang/ovd.json (isDirectory: false)
[2026-01-16T23:32:47.775Z] Found assets folder content
[2026-01-16T23:32:47.775Z] Checking: assets/minecraft/lang/pl_pl.json (isDirectory: false)
[2026-01-16T23:32:47.775Z] Found assets folder content
[2026-01-16T23:32:47.776Z] Checking: assets/minecraft/lang/pls.json (isDirectory: false)
[2026-01-16T23:32:47.776Z] Found assets folder content
[2026-01-16T23:32:47.776Z] Checking: assets/minecraft/lang/pt_br.json (isDirectory: false)
[2026-01-16T23:32:47.776Z] Found assets folder content
[2026-01-16T23:32:47.776Z] Checking: assets/minecraft/lang/pt_pt.json (isDirectory: false)
[2026-01-16T23:32:47.777Z] Found assets folder content
[2026-01-16T23:32:47.777Z] Checking: assets/minecraft/lang/qcb_es.json (isDirectory: false)
[2026-01-16T23:32:47.777Z] Found assets folder content
[2026-01-16T23:32:47.777Z] Checking: assets/minecraft/lang/qid.json (isDirectory: false)
[2026-01-16T23:32:47.777Z] Found assets folder content
[2026-01-16T23:32:47.777Z] Checking: assets/minecraft/lang/qya_aa.json (isDirectory: false)
[2026-01-16T23:32:47.778Z] Found assets folder content
[2026-01-16T23:32:47.778Z] Checking: assets/minecraft/lang/ro_ro.json (isDirectory: false)
[2026-01-16T23:32:47.778Z] Found assets folder content
[2026-01-16T23:32:47.778Z] Checking: assets/minecraft/lang/rpr.json (isDirectory: false)
[2026-01-16T23:32:47.778Z] Found assets folder content
[2026-01-16T23:32:47.778Z] Checking: assets/minecraft/lang/ru_ru.json (isDirectory: false)
[2026-01-16T23:32:47.779Z] Found assets folder content
[2026-01-16T23:32:47.779Z] Checking: assets/minecraft/lang/ry_ua.json (isDirectory: false)
[2026-01-16T23:32:47.779Z] Found assets folder content
[2026-01-16T23:32:47.779Z] Checking: assets/minecraft/lang/sah_sah.json (isDirectory: false)
[2026-01-16T23:32:47.780Z] Found assets folder content
[2026-01-16T23:32:47.780Z] Checking: assets/minecraft/lang/se_no.json (isDirectory: false)
[2026-01-16T23:32:47.780Z] Found assets folder content
[2026-01-16T23:32:47.780Z] Checking: assets/minecraft/lang/sk_sk.json (isDirectory: false)
[2026-01-16T23:32:47.781Z] Found assets folder content
[2026-01-16T23:32:47.781Z] Checking: assets/minecraft/lang/sl_si.json (isDirectory: false)
[2026-01-16T23:32:47.781Z] Found assets folder content
[2026-01-16T23:32:47.781Z] Checking: assets/minecraft/lang/so_so.json (isDirectory: false)
[2026-01-16T23:32:47.781Z] Found assets folder content
[2026-01-16T23:32:47.781Z] Checking: assets/minecraft/lang/sq_al.json (isDirectory: false)
[2026-01-16T23:32:47.782Z] Found assets folder content
[2026-01-16T23:32:47.782Z] Checking: assets/minecraft/lang/sr_cs.json (isDirectory: false)
[2026-01-16T23:32:47.782Z] Found assets folder content
[2026-01-16T23:32:47.782Z] Checking: assets/minecraft/lang/sr_sp.json (isDirectory: false)
[2026-01-16T23:32:47.782Z] Found assets folder content
[2026-01-16T23:32:47.782Z] Checking: assets/minecraft/lang/sv_se.json (isDirectory: false)
[2026-01-16T23:32:47.783Z] Found assets folder content
[2026-01-16T23:32:47.783Z] Checking: assets/minecraft/lang/sxu.json (isDirectory: false)
[2026-01-16T23:32:47.783Z] Found assets folder content
[2026-01-16T23:32:47.783Z] Checking: assets/minecraft/lang/szl.json (isDirectory: false)
[2026-01-16T23:32:47.783Z] Found assets folder content
[2026-01-16T23:32:47.783Z] Checking: assets/minecraft/lang/ta_in.json (isDirectory: false)
[2026-01-16T23:32:47.784Z] Found assets folder content
[2026-01-16T23:32:47.784Z] Checking: assets/minecraft/lang/th_th.json (isDirectory: false)
[2026-01-16T23:32:47.784Z] Found assets folder content
[2026-01-16T23:32:47.784Z] Checking: assets/minecraft/lang/tl_ph.json (isDirectory: false)
[2026-01-16T23:32:47.784Z] Found assets folder content
[2026-01-16T23:32:47.784Z] Checking: assets/minecraft/lang/tlh_aa.json (isDirectory: false)
[2026-01-16T23:32:47.785Z] Found assets folder content
[2026-01-16T23:32:47.785Z] Checking: assets/minecraft/lang/tok.json (isDirectory: false)
[2026-01-16T23:32:47.785Z] Found assets folder content
[2026-01-16T23:32:47.785Z] Checking: assets/minecraft/lang/tr_tr.json (isDirectory: false)
[2026-01-16T23:32:47.785Z] Found assets folder content
[2026-01-16T23:32:47.785Z] Checking: assets/minecraft/lang/tt_ru.json (isDirectory: false)
[2026-01-16T23:32:47.786Z] Found assets folder content
[2026-01-16T23:32:47.786Z] Checking: assets/minecraft/lang/tzo_mx.json (isDirectory: false)
[2026-01-16T23:32:47.786Z] Found assets folder content
[2026-01-16T23:32:47.786Z] Checking: assets/minecraft/lang/uk_ua.json (isDirectory: false)
[2026-01-16T23:32:47.786Z] Found assets folder content
[2026-01-16T23:32:47.787Z] Checking: assets/minecraft/lang/val_es.json (isDirectory: false)
[2026-01-16T23:32:47.787Z] Found assets folder content
[2026-01-16T23:32:47.787Z] Checking: assets/minecraft/lang/vec_it.json (isDirectory: false)
[2026-01-16T23:32:47.787Z] Found assets folder content
[2026-01-16T23:32:47.787Z] Checking: assets/minecraft/lang/vi_vn.json (isDirectory: false)
[2026-01-16T23:32:47.787Z] Found assets folder content
[2026-01-16T23:32:47.788Z] Checking: assets/minecraft/lang/vp_vl.json (isDirectory: false)
[2026-01-16T23:32:47.788Z] Found assets folder content
[2026-01-16T23:32:47.788Z] Checking: assets/minecraft/lang/yi_de.json (isDirectory: false)
[2026-01-16T23:32:47.788Z] Found assets folder content
[2026-01-16T23:32:47.788Z] Checking: assets/minecraft/lang/yo_ng.json (isDirectory: false)
[2026-01-16T23:32:47.788Z] Found assets folder content
[2026-01-16T23:32:47.789Z] Checking: assets/minecraft/lang/zh_cn.json (isDirectory: false)
[2026-01-16T23:32:47.789Z] Found assets folder content
[2026-01-16T23:32:47.789Z] Checking: assets/minecraft/lang/zh_hk.json (isDirectory: false)
[2026-01-16T23:32:47.789Z] Found assets folder content
[2026-01-16T23:32:47.789Z] Checking: assets/minecraft/lang/zh_tw.json (isDirectory: false)
[2026-01-16T23:32:47.790Z] Found assets folder content
[2026-01-16T23:32:47.790Z] Checking: assets/minecraft/lang/zlm_arab.json (isDirectory: false)
[2026-01-16T23:32:47.790Z] Found assets folder content
[2026-01-16T23:32:47.790Z] Checking: assets/minecraft/blockstates/note_block.json (isDirectory: false)
[2026-01-16T23:32:47.790Z] Found assets folder content
[2026-01-16T23:32:47.791Z] Checking: assets/minecraft/blockstates/tripwire.json (isDirectory: false)
[2026-01-16T23:32:47.791Z] Found assets folder content
[2026-01-16T23:32:47.791Z] Checking: assets/minecraft/blockstates/chorus_plant.json (isDirectory: false)
[2026-01-16T23:32:47.791Z] Found assets folder content
[2026-01-16T23:32:47.791Z] Checking: assets/minecraft/blockstates/waxed_cut_copper_stairs.json (isDirectory: false)
[2026-01-16T23:32:47.792Z] Found assets folder content
[2026-01-16T23:32:47.792Z] Checking: assets/minecraft/blockstates/waxed_cut_copper_slab.json (isDirectory: false)
[2026-01-16T23:32:47.792Z] Found assets folder content
[2026-01-16T23:32:47.792Z] Checking: assets/minecraft/blockstates/waxed_copper_grate.json (isDirectory: false)
[2026-01-16T23:32:47.793Z] Found assets folder content
[2026-01-16T23:32:47.793Z] Checking: assets/minecraft/blockstates/waxed_copper_door.json (isDirectory: false)
[2026-01-16T23:32:47.793Z] Found assets folder content
[2026-01-16T23:32:47.793Z] Checking: assets/minecraft/blockstates/waxed_copper_trapdoor.json (isDirectory: false)
[2026-01-16T23:32:47.793Z] Found assets folder content
[2026-01-16T23:32:47.794Z] Checking: assets/nexo/font/default.json (isDirectory: false)
[2026-01-16T23:32:47.794Z] Found assets folder content
[2026-01-16T23:32:47.794Z] Checking: assets/minecraft/font/default.json (isDirectory: false)
[2026-01-16T23:32:47.794Z] Found assets folder content
[2026-01-16T23:32:47.794Z] Checking: assets/nexo/font/shift.json (isDirectory: false)
[2026-01-16T23:32:47.795Z] Found assets folder content
[2026-01-16T23:32:47.795Z] Checking: assets/nexo/equipment/forest.json (isDirectory: false)
[2026-01-16T23:32:47.795Z] Found assets folder content
[2026-01-16T23:32:47.795Z] Checking: assets/nexo/models/equipment/forest.json (isDirectory: false)
[2026-01-16T23:32:47.795Z] Found assets folder content
[2026-01-16T23:32:47.795Z] Checking: assets/nexo/equipment/forest_elytra.json (isDirectory: false)
[2026-01-16T23:32:47.796Z] Found assets folder content
[2026-01-16T23:32:47.796Z] Checking: assets/nexo/models/equipment/forest_elytra.json (isDirectory: false)
[2026-01-16T23:32:47.796Z] Found assets folder content
[2026-01-16T23:32:47.796Z] Checking: assets/nexo/items/cancel_icon.json (isDirectory: false)
[2026-01-16T23:32:47.796Z] Found assets folder content
[2026-01-16T23:32:47.796Z] Checking: assets/nexo/items/directory_icon.json (isDirectory: false)
[2026-01-16T23:32:47.797Z] Found assets folder content
[2026-01-16T23:32:47.797Z] Checking: assets/nexo/items/empty.json (isDirectory: false)
[2026-01-16T23:32:47.797Z] Found assets folder content
[2026-01-16T23:32:47.797Z] Checking: assets/nexo/items/next_page_icon.json (isDirectory: false)
[2026-01-16T23:32:47.797Z] Found assets folder content
[2026-01-16T23:32:47.797Z] Checking: assets/nexo/items/previous_page_icon.json (isDirectory: false)
[2026-01-16T23:32:47.798Z] Found assets folder content
[2026-01-16T23:32:47.798Z] Checking: assets/nexo/items/search_icon.json (isDirectory: false)
[2026-01-16T23:32:47.798Z] Found assets folder content
[2026-01-16T23:32:47.798Z] Checking: assets/nexo/items/connectable/connectable.json (isDirectory: false)
[2026-01-16T23:32:47.798Z] Found assets folder content
[2026-01-16T23:32:47.799Z] Checking: assets/nexo/items/connectable/connectable_inner.json (isDirectory: false)
[2026-01-16T23:32:47.799Z] Found assets folder content
[2026-01-16T23:32:47.799Z] Checking: assets/nexo/items/connectable/connectable_left.json (isDirectory: false)
[2026-01-16T23:32:47.799Z] Found assets folder content
[2026-01-16T23:32:47.799Z] Checking: assets/nexo/items/connectable/connectable_outer.json (isDirectory: false)
[2026-01-16T23:32:47.800Z] Found assets folder content
[2026-01-16T23:32:47.800Z] Checking: assets/nexo/items/connectable/connectable_right.json (isDirectory: false)
[2026-01-16T23:32:47.800Z] Found assets folder content
[2026-01-16T23:32:47.800Z] Checking: assets/nexo/items/connectable/connectable_straight.json (isDirectory: false)
[2026-01-16T23:32:47.800Z] Found assets folder content
[2026-01-16T23:32:47.800Z] Checking: assets/nexo/items/forest_trident.json (isDirectory: false)
[2026-01-16T23:32:47.801Z] Found assets folder content
[2026-01-16T23:32:47.801Z] Checking: assets/nexo/items/nexo_armor/forest_helmet.json (isDirectory: false)
[2026-01-16T23:32:47.801Z] Found assets folder content
[2026-01-16T23:32:47.801Z] Checking: assets/nexo/items/nexo_tools/forest_axe.json (isDirectory: false)
[2026-01-16T23:32:47.801Z] Found assets folder content
[2026-01-16T23:32:47.801Z] Checking: assets/nexo/items/nexo_tools/forest_hoe.json (isDirectory: false)
[2026-01-16T23:32:47.802Z] Found assets folder content
[2026-01-16T23:32:47.802Z] Checking: assets/nexo/items/nexo_tools/forest_pickaxe.json (isDirectory: false)
[2026-01-16T23:32:47.802Z] Found assets folder content
[2026-01-16T23:32:47.802Z] Checking: assets/nexo/items/nexo_tools/forest_shield.json (isDirectory: false)
[2026-01-16T23:32:47.802Z] Found assets folder content
[2026-01-16T23:32:47.802Z] Checking: assets/nexo/items/nexo_tools/forest_shovel.json (isDirectory: false)
[2026-01-16T23:32:47.803Z] Found assets folder content
[2026-01-16T23:32:47.803Z] Checking: assets/nexo/items/nexo_tools/forest_sword.json (isDirectory: false)
[2026-01-16T23:32:47.803Z] Found assets folder content
[2026-01-16T23:32:47.803Z] Checking: assets/nexo/items/awnings/fabric_awning.json (isDirectory: false)
[2026-01-16T23:32:47.803Z] Found assets folder content
[2026-01-16T23:32:47.804Z] Checking: assets/nexo/items/awnings/tile_awning.json (isDirectory: false)
[2026-01-16T23:32:47.804Z] Found assets folder content
[2026-01-16T23:32:47.804Z] Checking: assets/nexo/items/awnings/wooden_awning.json (isDirectory: false)
[2026-01-16T23:32:47.804Z] Found assets folder content
[2026-01-16T23:32:47.804Z] Checking: assets/nexo/items/big_doors_and_gates/iron_bar_door.json (isDirectory: false)
[2026-01-16T23:32:47.804Z] Found assets folder content
[2026-01-16T23:32:47.805Z] Checking: assets/nexo/items/big_doors_and_gates/iron_bar_gate.json (isDirectory: false)
[2026-01-16T23:32:47.805Z] Found assets folder content
[2026-01-16T23:32:47.805Z] Checking: assets/nexo/items/big_doors_and_gates/iron_door.json (isDirectory: false)
[2026-01-16T23:32:47.805Z] Found assets folder content
[2026-01-16T23:32:47.805Z] Checking: assets/nexo/items/big_doors_and_gates/iron_gate.json (isDirectory: false)
[2026-01-16T23:32:47.806Z] Found assets folder content
[2026-01-16T23:32:47.806Z] Checking: assets/nexo/items/big_doors_and_gates/ironwood_door.json (isDirectory: false)
[2026-01-16T23:32:47.806Z] Found assets folder content
[2026-01-16T23:32:47.806Z] Checking: assets/nexo/items/big_doors_and_gates/ironwood_gate.json (isDirectory: false)
[2026-01-16T23:32:47.806Z] Found assets folder content
[2026-01-16T23:32:47.806Z] Checking: assets/nexo/items/big_doors_and_gates/wooden_door.json (isDirectory: false)
[2026-01-16T23:32:47.807Z] Found assets folder content
[2026-01-16T23:32:47.807Z] Checking: assets/nexo/items/big_doors_and_gates/wooden_gate.json (isDirectory: false)
[2026-01-16T23:32:47.807Z] Found assets folder content
[2026-01-16T23:32:47.807Z] Checking: assets/nexo/items/coffee_shop_furniture/coffee_shop_berry_rolls.json (isDirectory: false)
[2026-01-16T23:32:47.807Z] Found assets folder content
[2026-01-16T23:32:47.807Z] Checking: assets/nexo/items/coffee_shop_furniture/coffee_shop_cake.json (isDirectory: false)
[2026-01-16T23:32:47.808Z] Found assets folder content
[2026-01-16T23:32:47.808Z] Checking: assets/nexo/items/coffee_shop_furniture/coffee_shop_cake_cut.json (isDirectory: false)
[2026-01-16T23:32:47.808Z] Found assets folder content
[2026-01-16T23:32:47.808Z] Checking: assets/nexo/items/coffee_shop_furniture/coffee_shop_chair.json (isDirectory: false)
[2026-01-16T23:32:47.808Z] Found assets folder content
[2026-01-16T23:32:47.808Z] Checking: assets/nexo/items/coffee_shop_furniture/coffee_shop_coffee_beans.json (isDirectory: false)
